InputID,TargetID,Distance
S.Benedetto e S.Scolastica dei Norcini,S.Anastasia,1181.04744674159
S.Benedetto e S.Scolastica dei Norcini,S.Andrea delle Fratte,980.312204323183
S.Benedetto e S.Scolastica dei Norcini,S.Andrea della Via Flaminia,2730.62584272836
S.Benedetto e S.Scolastica dei Norcini,S.Andrea del Noviziato dei Gesuiti,1163.55172672993
S.Benedetto e S.Scolastica dei Norcini,S.Andrea della Valle,189.231752728671
S.Benedetto e S.Scolastica dei Norcini,S.Andrea dei Vascellari,964.714169882737
S.Benedetto e S.Scolastica dei Norcini,S.Angelo in Pescheria,507.442726963912
S.Benedetto e S.Scolastica dei Norcini,S.Aniceto,553.335776173219
S.Benedetto e S.Scolastica dei Norcini,S.Anna,2262.25035242815
S.Benedetto e S.Scolastica dei Norcini,S.Anna dei Palafrenieri,1758.97136427392
S.Benedetto e S.Scolastica dei Norcini,S.Anna alle Quattro Fontane,1299.64067359527
S.Benedetto e S.Scolastica dei Norcini,SS.Annunziata,507.501618898045
S.Benedetto e S.Scolastica dei Norcini,S.Anselmo,1632.70382430691
S.Benedetto e S.Scolastica dei Norcini,S.Antonio Abate,2008.07445267019
S.Benedetto e S.Scolastica dei Norcini,S.Antonio,2481.7562525987
S.Benedetto e S.Scolastica dei Norcini,S.Antonio dei Portoghesi,576.969228060424
S.Benedetto e S.Scolastica dei Norcini,S.Apollinare,508.029872906739
S.Benedetto e S.Scolastica dei Norcini,SS.Apostoli,613.019233001913
S.Benedetto e S.Scolastica dei Norcini,S.Atanasio,1250.66173069428
S.Benedetto e S.Scolastica dei Norcini,S.Balbina,2124.29499734779
S.Benedetto e S.Scolastica dei Norcini,Bambino Gesù,1628.5657921507
S.Benedetto e S.Scolastica dei Norcini,SS.Barbara e Tommaso,310.131764334014
S.Benedetto e S.Scolastica dei Norcini,S.Bartolomeo dei Bergamaschi,516.159764465365
S.Benedetto e S.Scolastica dei Norcini,S.Bartolomeo all’Isola,749.912838047472
S.Benedetto e S.Scolastica dei Norcini,S.Basilio,1439.0119383359
S.Benedetto e S.Scolastica dei Norcini,S.Benedetto in Piscinula,885.806203905399
S.Benedetto e S.Scolastica dei Norcini,S.Bernardino da Siena,1078.22177137851
S.Benedetto e S.Scolastica dei Norcini,S.Bernardo,1687.56298632269
S.Benedetto e S.Scolastica dei Norcini,S.Biagio della Pagnotta,869.214734328395
S.Benedetto e S.Scolastica dei Norcini,S.Bibiana,2737.58101897992
S.Benedetto e S.Scolastica dei Norcini,S.Bonaventura dei Lucchesi,746.861594342291
S.Benedetto e S.Scolastica dei Norcini,S.Brigida,488.897389449981
S.Benedetto e S.Scolastica dei Norcini,S.Calisto,1000.59845230693
S.Benedetto e S.Scolastica dei Norcini,Oratorio del Caravita,447.88603392526
S.Benedetto e S.Scolastica dei Norcini,San Carlo alle Quattro Fontane,1320.13009322095
S.Benedetto e S.Scolastica dei Norcini,S.Carlo al Corso,948.734051495158
S.Benedetto e S.Scolastica dei Norcini,S.Carlo ai Catinari,298.036748366874
S.Benedetto e S.Scolastica dei Norcini,S.Caterina dei Funari,365.98447058325
S.Bernardino da Siena,S.Agata dei Goti,47.0409355229034
S.Bernardino da Siena,S.Agata in Trastevere,1483.29677081773
S.Bernardino da Siena,S.Agnese,3871.51012931678
S.Bernardino da Siena,S.Agnese,1418.05535692161
S.Bernardino da Siena,Confraternita degli Agonizzanti,1443.67986479447
S.Bernardino da Siena,S.Agostino,1357.75458435552
S.Bernardino da Siena,S.Alessio,1613.62128266013
S.Bernardino da Siena,S.Alfonso dei Liguori,930.035268773285
S.Bernardino da Siena,S.Ambrogio della Massima,963.854927997844
S.Bernardino da Siena,S.Anastasia,974.857838145171
S.Bernardino da Siena,S.Andrea delle Fratte,958.696708215603
S.Bernardino da Siena,S.Andrea della Via Flaminia,3140.47956692304
S.Bernardino da Siena,S.Andrea del Noviziato dei Gesuiti,518.349985805865
S.Bernardino da Siena,S.Andrea della Valle,1237.29497365253
S.Bernardino da Siena,S.Andrea dei Vascellari,1291.35845766026
S.Bernardino da Siena,S.Angelo in Pescheria,950.696073033349
S.Bernardino da Siena,S.Aniceto,1459.3707185581
S.Bernardino da Siena,S.Anna,1232.41201559366
S.Bernardino da Siena,S.Anna dei Palafrenieri,2786.00874228436
S.Bernardino da Siena,S.Anna alle Quattro Fontane,631.193401677884
S.Bernardino da Siena,SS.Annunziata,788.668730679
S.Bernardino da Siena,S.Anselmo,1798.38413037464
S.Bernardino da Siena,S.Antonio Abate,941.520970689241
S.Bernardino da Siena,S.Antonio,1475.54290250061
S.Bernardino da Siena,S.Antonio dei Portoghesi,1388.05882157501
S.Bernardino da Siena,S.Apollinare,1404.61913536639
S.Bernardino da Siena,SS.Apostoli,534.359344680934
S.Bernardino da Siena,S.Atanasio,1550.98495354226
S.Bernardino da Siena,S.Balbina,1716.56018765685
S.Bernardino da Siena,Bambino Gesù,589.446571141473
S.Bernardino da Siena,SS.Barbara e Tommaso,1294.10721344949
S.Bernardino da Siena,S.Bartolomeo dei Bergamaschi,922.881182068781
S.Bernardino da Siena,S.Bartolomeo all’Isola,1105.708918519
S.Bernardino da Siena,S.Basilio,989.041004543757
S.Bernardino da Siena,S.Benedetto in Piscinula,1296.81984732774
S.Bernardino da Siena,S.Benedetto e S.Scolastica dei Norcini,1078.22177137851
S.Bernardino da Siena,S.Bernardo,949.309147311658
S.Bernardino da Siena,S.Biagio della Pagnotta,1945.03300852078
S.Bernardino da Siena,S.Bibiana,1660.39154912527
S.Bernardino da Siena,S.Bonaventura dei Lucchesi,568.857673786661
S.Bernardino da Siena,S.Brigida,1533.90391626024
S.Bernardino da Siena,S.Calisto,1751.39081828783
S.Bernardino da Siena,Oratorio del Caravita,783.688651361107
S.Bernardino da Siena,San Carlo alle Quattro Fontane,649.695117641983
S.Bernardino da Siena,S.Carlo al Corso,1395.76453979385
S.Bernardino da Siena,S.Carlo ai Catinari,1183.17575004213
S.Bernardino da Siena,S.Caterina dei Funari,912.14377017646
S.Bernardo,S.Agata dei Goti,905.568798937738
S.Bernardo,S.Agata in Trastevere,2331.9908692601
S.Bernardo,S.Agnese,2949.44865028849
S.Bernardo,S.Agnese,1900.24786543528
S.Bernardo,Confraternita degli Agonizzanti,1965.00505735582
S.Bernardo,S.Agostino,1706.19025872174
S.Bernardo,S.Alessio,2560.34859450248
S.Bernardo,S.Alfonso dei Liguori,1000.11325169279
S.Bernardo,S.Ambrogio della Massima,1778.5767318294
S.Bernardo,S.Anastasia,1923.69077931547
S.Bernardo,S.Andrea delle Fratte,886.16305036863
S.Bernardo,S.Andrea della Via Flaminia,2699.32759521653
S.Bernardo,S.Andrea del Noviziato dei Gesuiti,537.647592688023
S.Bernardo,S.Andrea della Valle,1876.355710345
S.Bernardo,S.Andrea dei Vascellari,2205.79238895079
S.Bernardo,S.Angelo in Pescheria,1788.78113758894
S.Bernardo,S.Aniceto,1797.23551538473
S.Bernardo,S.Anna,1569.01433850578
S.Bernardo,S.Anna dei Palafrenieri,3074.16969920177
S.Bernardo,S.Anna alle Quattro Fontane,392.819616006271
S.Bernardo,SS.Annunziata,1627.00544328566
S.Bernardo,S.Anselmo,2746.18798047389
S.Bernardo,S.Antonio Abate,874.96542276387
S.Bernardo,S.Antonio,1824.10456745535
S.Bernardo,S.Antonio dei Portoghesi,1675.79120713755
S.Bernardo,S.Apollinare,1753.57732970294
S.Bernardo,SS.Apostoli,1097.83312766848
S.Bernardo,S.Atanasio,1343.40072327679
S.Bernardo,S.Balbina,2589.26518174999
S.Bernardo,Bambino Gesù,640.190489819468
S.Bernardo,SS.Barbara e Tommaso,1981.46503776149
S.Bernardo,S.Bartolomeo dei Bergamaschi,1252.33808074103
S.Bernardo,S.Bartolomeo all’Isola,1997.15780771695
S.Bernardo,S.Basilio,411.503149972374
S.Bernardo,S.Benedetto in Piscinula,2194.53615496538
S.Bernardo,S.Benedetto e S.Scolastica dei Norcini,1687.56298632269
S.Bernardo,S.Bernardino da Siena,949.309147311658
S.Bernardo,S.Biagio della Pagnotta,2438.3000091246
S.Bernardo,S.Bibiana,1512.92132162255
S.Bernardo,S.Bonaventura dei Lucchesi,941.129338204301
S.Bernardo,S.Brigida,2174.53907131457
S.Bernardo,S.Calisto,2578.9503341977
S.Bernardo,Oratorio del Caravita,1245.36779903092
S.Bernardo,San Carlo alle Quattro Fontane,371.227728633655
S.Bernardo,S.Carlo al Corso,1390.52190154147
S.Bernardo,S.Carlo ai Catinari,1908.88767823689
S.Bernardo,S.Caterina dei Funari,1696.93604918597
S.Biagio della Pagnotta,S.Agata dei Goti,1944.70169353267
S.Biagio della Pagnotta,S.Agata in Trastevere,1149.65473656694
S.Biagio della Pagnotta,S.Agnese,5171.03388729187
S.Biagio della Pagnotta,S.Agnese,545.927897919117
S.Biagio della Pagnotta,Confraternita degli Agonizzanti,502.861970030486
S.Biagio della Pagnotta,S.Agostino,745.844937756655
S.Biagio della Pagnotta,S.Alessio,1924.87942008111
S.Biagio della Pagnotta,S.Alfonso dei Liguori,2871.91106521479
S.Biagio della Pagnotta,S.Ambrogio della Massima,1168.45320057154
S.Biagio della Pagnotta,S.Anastasia,1896.95669642183
S.Biagio della Pagnotta,S.Andrea delle Fratte,1594.65971214638
S.Biagio della Pagnotta,S.Andrea della Via Flaminia,2598.30936186315
S.Biagio della Pagnotta,S.Andrea del Noviziato dei Gesuiti,1955.16188350417
S.Biagio della Pagnotta,S.Andrea della Valle,737.318483461123
S.Biagio della Pagnotta,S.Andrea dei Vascellari,1480.34791222259
S.Biagio della Pagnotta,S.Angelo in Pescheria,1226.67801202441
S.Biagio della Pagnotta,S.Aniceto,671.993458595532
S.Biagio della Pagnotta,S.Anna,3126.98964658053
S.Biagio della Pagnotta,S.Anna dei Palafrenieri,959.795312954373
S.Biagio della Pagnotta,S.Anna alle Quattro Fontane,2074.46383109864
S.Biagio della Pagnotta,SS.Annunziata,1309.01798367663
S.Biagio della Pagnotta,S.Anselmo,2043.76365760705
S.Biagio della Pagnotta,S.Antonio Abate,2865.12056131209
S.Biagio della Pagnotta,S.Antonio,3340.63511252578
S.Biagio della Pagnotta,S.Antonio dei Portoghesi,805.371363477581
S.Biagio della Pagnotta,S.Apollinare,703.208084479726
S.Biagio della Pagnotta,SS.Apostoli,1449.93520157121
S.Biagio della Pagnotta,S.Atanasio,1536.84477884081
S.Biagio della Pagnotta,S.Balbina,2784.39821263845
S.Biagio della Pagnotta,Bambino Gesù,2478.74186951421
S.Biagio della Pagnotta,SS.Barbara e Tommaso,748.451786234021
S.Biagio della Pagnotta,S.Bartolomeo dei Bergamaschi,1186.78073388747
S.Biagio della Pagnotta,S.Bartolomeo all’Isola,1358.12365395439
S.Biagio della Pagnotta,S.Basilio,2112.74960957047
S.Biagio della Pagnotta,S.Benedetto in Piscinula,1380.32728818745
S.Biagio della Pagnotta,S.Benedetto e S.Scolastica dei Norcini,869.214734328395
S.Biagio della Pagnotta,S.Bernardino da Siena,1945.03300852078
S.Biagio della Pagnotta,S.Bernardo,2438.3000091246
S.Biagio della Pagnotta,S.Bibiana,3600.87407833962
S.Biagio della Pagnotta,S.Bonaventura dei Lucchesi,1539.227990297
S.Biagio della Pagnotta,S.Brigida,517.751040658442
S.Biagio della Pagnotta,S.Calisto,1090.66016109852
S.Biagio della Pagnotta,Oratorio del Caravita,1227.95583169563
S.Biagio della Pagnotta,San Carlo alle Quattro Fontane,2092.40268888399
S.Biagio della Pagnotta,S.Carlo al Corso,1258.23406544196
S.Biagio della Pagnotta,S.Carlo ai Catinari,880.642951527693
S.Biagio della Pagnotta,S.Caterina dei Funari,1146.03552002997
S.Bibiana,S.Agata dei Goti,1657.21718060978
S.Bibiana,S.Agata in Trastevere,3034.53977165396
S.Bibiana,S.Agnese,3143.28922425697
S.Bibiana,S.Agnese,3065.12774643848
S.Bibiana,Confraternita degli Agonizzanti,3098.13267994427
S.Bibiana,S.Agostino,2963.05419635256
S.Bibiana,S.Alessio,2850.60293882867
S.Bibiana,S.Alfonso dei Liguori,730.356680831779
S.Bibiana,S.Ambrogio della Massima,2583.35289607843
S.Bibiana,S.Anastasia,2232.07037671414
S.Bibiana,S.Andrea delle Fratte,2291.01008140947
S.Bibiana,S.Andrea della Via Flaminia,4196.28233813402
S.Bibiana,S.Andrea del Noviziato dei Gesuiti,1745.88867305251
S.Bibiana,S.Andrea della Valle,2897.31063897932
S.Bibiana,S.Andrea dei Vascellari,2742.46810726684
S.Bibiana,S.Angelo in Pescheria,2554.47700842957
S.Bibiana,S.Aniceto,3064.62752008394
S.Bibiana,S.Anna,788.437755379916
S.Bibiana,S.Anna dei Palafrenieri,4399.73624805119
S.Bibiana,S.Anna alle Quattro Fontane,1685.56761373186
S.Bibiana,SS.Annunziata,2406.54155902229
S.Bibiana,S.Anselmo,2992.11100194668
S.Bibiana,S.Antonio Abate,745.92356386075
S.Bibiana,S.Antonio,852.644995355262
S.Bibiana,S.Antonio dei Portoghesi,2969.94857019221
S.Bibiana,S.Apollinare,3011.9865785893
S.Bibiana,SS.Apostoli,2157.45854299251
S.Bibiana,S.Atanasio,2830.53443753983
S.Bibiana,S.Balbina,2324.0910365119
S.Bibiana,Bambino Gesù,1140.14968133521
S.Bibiana,SS.Barbara e Tommaso,2948.11021809711
S.Bibiana,S.Bartolomeo dei Bergamaschi,2492.71297813286
S.Bibiana,S.Bartolomeo all’Isola,2629.63757642238
S.Bibiana,S.Basilio,1912.6821973737
S.Bibiana,S.Benedetto in Piscinula,2787.29094575313
S.Bibiana,S.Benedetto e S.Scolastica dei Norcini,2737.58101897992
S.Bibiana,S.Bernardino da Siena,1660.39154912527
S.Bibiana,S.Bernardo,1512.92132162255
S.Bibiana,S.Biagio della Pagnotta,3600.87407833962
S.Bibiana,S.Bonaventura dei Lucchesi,2106.77354428245
S.Bibiana,S.Brigida,3191.63868957535
S.Bibiana,S.Calisto,3310.27950580097
S.Bibiana,Oratorio del Caravita,2396.16856014487
S.Bibiana,San Carlo alle Quattro Fontane,1677.95834882105
S.Bibiana,S.Carlo al Corso,2815.53028870895
S.Bibiana,S.Carlo ai Catinari,2830.92320258277
S.Bibiana,S.Caterina dei Funari,2550.45370799507
S.Bonaventura dei Lucchesi,S.Agata dei Goti,540.251292145306
S.Bonaventura dei Lucchesi,S.Agata in Trastevere,1438.45619938395
S.Bonaventura dei Lucchesi,S.Agnese,3850.62152016847
S.Bonaventura dei Lucchesi,S.Agnese,993.316419610966
S.Bonaventura dei Lucchesi,Confraternita degli Agonizzanti,1046.3604429788
S.Bonaventura dei Lucchesi,S.Agostino,857.213331890452
S.Bonaventura dei Lucchesi,S.Alessio,1827.40828130428
S.Bonaventura dei Lucchesi,S.Alfonso dei Liguori,1396.30635281199
S.Bonaventura dei Lucchesi,S.Ambrogio della Massima,888.906168382842
S.Bonaventura dei Lucchesi,S.Anastasia,1291.75674174351
S.Bonaventura dei Lucchesi,S.Andrea delle Fratte,442.858987105129
S.Bonaventura dei Lucchesi,S.Andrea della Via Flaminia,2603.1456122454
S.Bonaventura dei Lucchesi,S.Andrea del Noviziato dei Gesuiti,420.502616793639
S.Bonaventura dei Lucchesi,S.Andrea della Valle,935.381517593237
S.Bonaventura dei Lucchesi,S.Andrea dei Vascellari,1391.06103057756
S.Bonaventura dei Lucchesi,S.Angelo in Pescheria,915.381565976826
S.Bonaventura dei Lucchesi,S.Aniceto,958.375486521957
S.Bonaventura dei Lucchesi,S.Anna,1783.629585087
S.Bonaventura dei Lucchesi,S.Anna dei Palafrenieri,2292.96361482817
S.Bonaventura dei Lucchesi,S.Anna alle Quattro Fontane,553.017416933453
S.Bonaventura dei Lucchesi,SS.Annunziata,770.806576557902
S.Bonaventura dei Lucchesi,S.Anselmo,2015.7952853501
S.Bonaventura dei Lucchesi,S.Antonio Abate,1360.94562713294
S.Bonaventura dei Lucchesi,S.Antonio,2033.52649945248
S.Bonaventura dei Lucchesi,S.Antonio dei Portoghesi,864.452975922677
S.Bonaventura dei Lucchesi,S.Apollinare,906.305585310698
S.Bonaventura dei Lucchesi,SS.Apostoli,188.423069112089
S.Bonaventura dei Lucchesi,S.Atanasio,1002.7724596281
S.Bonaventura dei Lucchesi,S.Balbina,2168.00461139638
S.Bonaventura dei Lucchesi,Bambino Gesù,966.83175036074
S.Bonaventura dei Lucchesi,SS.Barbara e Tommaso,1041.37680598298
S.Bonaventura dei Lucchesi,S.Bartolomeo dei Bergamaschi,386.318730303965
S.Bonaventura dei Lucchesi,S.Bartolomeo all’Isola,1161.2528480995
S.Bonaventura dei Lucchesi,S.Basilio,733.972319163545
S.Bonaventura dei Lucchesi,S.Benedetto in Piscinula,1354.74758208031
S.Bonaventura dei Lucchesi,S.Benedetto e S.Scolastica dei Norcini,746.861594342291
S.Bonaventura dei Lucchesi,S.Bernardino da Siena,568.857673786661
S.Bonaventura dei Lucchesi,S.Bernardo,941.129338204301
S.Bonaventura dei Lucchesi,S.Biagio della Pagnotta,1539.227990297
S.Bonaventura dei Lucchesi,S.Bibiana,2106.77354428245
S.Bonaventura dei Lucchesi,S.Brigida,1234.91865288969
S.Bonaventura dei Lucchesi,S.Calisto,1666.59953653954
S.Bonaventura dei Lucchesi,Oratorio del Caravita,313.312191260963
S.Bonaventura dei Lucchesi,San Carlo alle Quattro Fontane,573.357875786359
S.Bonaventura dei Lucchesi,S.Carlo al Corso,827.446170217996
S.Bonaventura dei Lucchesi,S.Carlo ai Catinari,975.444011875963
S.Bonaventura dei Lucchesi,S.Caterina dei Funari,795.456554504649
S.Brigida,S.Agata dei Goti,1542.25083026165
S.Brigida,S.Agata in Trastevere,671.715074778372
S.Brigida,S.Agnese,5034.82659426898
S.Brigida,S.Agnese,411.219230497844
S.Brigida,Confraternita degli Agonizzanti,318.577142994578
S.Brigida,S.Agostino,689.762966506516
S.Brigida,S.Alessio,1436.92338187265
S.Brigida,S.Alfonso dei Liguori,2461.98078708931
S.Brigida,S.Ambrogio della Massima,666.630734760294
S.Brigida,S.Anastasia,1380.28303240268
S.Brigida,S.Andrea delle Fratte,1425.62896932838
S.Brigida,S.Andrea della Via Flaminia,2882.97905403925
S.Brigida,S.Andrea del Noviziato dei Gesuiti,1652.41136330393
S.Brigida,S.Andrea della Valle,304.215602993934
S.Brigida,S.Andrea dei Vascellari,972.510028918197
S.Brigida,S.Angelo in Pescheria,720.501867071645
S.Brigida,S.Aniceto,684.796128718056
S.Brigida,S.Anna,2664.08471386043
S.Brigida,S.Anna dei Palafrenieri,1477.22378025952
S.Brigida,S.Anna alle Quattro Fontane,1787.92095211532
S.Brigida,SS.Annunziata,822.642626927975
S.Brigida,S.Anselmo,1571.44438622373
S.Brigida,S.Antonio Abate,2473.66220604057
S.Brigida,S.Antonio,2866.09995689494
S.Brigida,S.Antonio dei Portoghesi,789.690121828742
S.Brigida,S.Apollinare,675.351209643332
S.Brigida,SS.Apostoli,1099.92956455699
S.Brigida,S.Atanasio,1567.80597669576
S.Brigida,S.Balbina,2269.0820790602
S.Brigida,Bambino Gesù,2102.1090537525
S.Brigida,SS.Barbara e Tommaso,250.300783859542
S.Brigida,S.Bartolomeo dei Bergamaschi,963.145945841606
S.Brigida,S.Bartolomeo all’Isola,840.498528718178
S.Brigida,S.Basilio,1910.26165266857
S.Brigida,S.Benedetto in Piscinula,873.22052653039
S.Brigida,S.Benedetto e S.Scolastica dei Norcini,488.897389449981
S.Brigida,S.Bernardino da Siena,1533.90391626024
S.Brigida,S.Bernardo,2174.53907131457
S.Brigida,S.Biagio della Pagnotta,517.751040658442
S.Brigida,S.Bibiana,3191.63868957535
S.Brigida,S.Bonaventura dei Lucchesi,1234.91865288969
S.Brigida,S.Calisto,698.216255146152
S.Brigida,Oratorio del Caravita,930.193568717687
S.Brigida,San Carlo alle Quattro Fontane,1808.26860918624
S.Brigida,S.Carlo al Corso,1259.07006213078
S.Brigida,S.Carlo ai Catinari,380.594462743723
S.Brigida,S.Caterina dei Funari,662.02877875859
S.Calisto,S.Agata dei Goti,1777.25307532475
S.Calisto,S.Agata in Trastevere,275.801447816543
S.Calisto,S.Agnese,5515.47008800827
S.Calisto,S.Agnese,1096.95510580156
S.Calisto,Confraternita degli Agonizzanti,1008.10057209501
S.Calisto,S.Agostino,1363.25317554092
S.Calisto,S.Alessio,906.2116622865
S.Calisto,S.Alfonso dei Liguori,2609.00775591681
S.Calisto,S.Ambrogio della Massima,803.416748350158
S.Calisto,S.Anastasia,1164.30186911996
S.Calisto,S.Andrea delle Fratte,1973.40905053971
S.Calisto,S.Andrea della Via Flaminia,3581.12870874482
S.Calisto,S.Andrea del Noviziato dei Gesuiti,2041.64154692423
S.Calisto,S.Andrea della Valle,841.696324130213
S.Calisto,S.Andrea dei Vascellari,617.434976242154
S.Calisto,S.Angelo in Pescheria,803.88454250172
S.Calisto,S.Aniceto,1373.91714604893
S.Calisto,S.Anna,2659.84585091936
S.Calisto,S.Anna dei Palafrenieri,1988.54433670034
S.Calisto,S.Anna alle Quattro Fontane,2187.60389179897
S.Calisto,SS.Annunziata,968.452042200214
S.Calisto,S.Anselmo,986.555919846814
S.Calisto,S.Antonio Abate,2659.69182767456
S.Calisto,S.Antonio,2813.62179760478
S.Calisto,S.Antonio dei Portoghesi,1466.28868822483
S.Calisto,S.Apollinare,1357.19293414165
S.Calisto,SS.Apostoli,1489.76342763437
S.Calisto,S.Atanasio,2224.13494554983
S.Calisto,S.Balbina,1863.7024286336
S.Calisto,Bambino Gesù,2339.00289021197
S.Calisto,SS.Barbara e Tommaso,703.143586139325
S.Calisto,S.Bartolomeo dei Bergamaschi,1514.57916536183
S.Calisto,S.Bartolomeo all’Isola,680.747701542882
S.Calisto,S.Basilio,2396.81794103741
S.Calisto,S.Benedetto in Piscinula,543.044830365911
S.Calisto,S.Benedetto e S.Scolastica dei Norcini,1000.59845230693
S.Calisto,S.Bernardino da Siena,1751.39081828783
S.Calisto,S.Bernardo,2578.9503341977
S.Calisto,S.Biagio della Pagnotta,1090.66016109852
S.Calisto,S.Bibiana,3310.27950580097
S.Calisto,S.Bonaventura dei Lucchesi,1666.59953653954
S.Calisto,S.Brigida,698.216255146152
S.Calisto,Oratorio del Caravita,1416.60359458285
S.Calisto,San Carlo alle Quattro Fontane,2209.55046539702
S.Calisto,S.Carlo al Corso,1914.99091295027
S.Calisto,S.Carlo ai Catinari,710.881719002096
S.Calisto,S.Caterina dei Funari,882.021462714997
Oratorio del Caravita,S.Agata dei Goti,769.114000712369
Oratorio del Caravita,S.Agata in Trastevere,1212.87138405367
Oratorio del Caravita,S.Agnese,4123.53218596394
Oratorio del Caravita,S.Agnese,682.21963468152
Oratorio del Caravita,Confraternita degli Agonizzanti,733.169645366588
Oratorio del Caravita,S.Agostino,575.597082242846
Oratorio del Caravita,S.Alessio,1709.68251893483
Oratorio del Caravita,S.Alfonso dei Liguori,1675.50681885703
Oratorio del Caravita,S.Ambrogio della Massima,694.426299355459
Oratorio del Caravita,S.Anastasia,1263.31431921958
Oratorio del Caravita,S.Andrea delle Fratte,563.900756035143
Oratorio del Caravita,S.Andrea della Via Flaminia,2558.92091661325
Oratorio del Caravita,S.Andrea del Noviziato dei Gesuiti,733.441390934091
Oratorio del Caravita,S.Andrea della Valle,636.836408966013
Oratorio del Caravita,S.Andrea dei Vascellari,1236.21525481029
Oratorio del Caravita,S.Angelo in Pescheria,738.13876373572
Oratorio del Caravita,S.Aniceto,677.629002516999
Oratorio del Caravita,S.Anna,2015.68268499357
Oratorio del Caravita,S.Anna dei Palafrenieri,2010.87943569302
Oratorio del Caravita,S.Anna alle Quattro Fontane,862.562668647325
Oratorio del Caravita,SS.Annunziata,630.432207012778
Oratorio del Caravita,S.Anselmo,1893.43479192777
Oratorio del Caravita,S.Antonio Abate,1652.62387814797
Oratorio del Caravita,S.Antonio,2255.97080830808
Oratorio del Caravita,S.Antonio dei Portoghesi,605.254660883164
Oratorio del Caravita,S.Apollinare,623.274884186312
Oratorio del Caravita,SS.Apostoli,249.356330244966
Oratorio del Caravita,S.Atanasio,979.290674941487
Oratorio del Caravita,S.Balbina,2190.72816827678
Oratorio del Caravita,Bambino Gesù,1260.79999444431
Oratorio del Caravita,SS.Barbara e Tommaso,753.739135376672
Oratorio del Caravita,S.Bartolomeo dei Bergamaschi,177.411822690837
Oratorio del Caravita,S.Bartolomeo all’Isola,1002.14287178551
Oratorio del Caravita,S.Basilio,992.901653815491
Oratorio del Caravita,S.Benedetto in Piscinula,1181.46142778115
Oratorio del Caravita,S.Benedetto e S.Scolastica dei Norcini,447.88603392526
Oratorio del Caravita,S.Bernardino da Siena,783.688651361107
Oratorio del Caravita,S.Bernardo,1245.36779903092
Oratorio del Caravita,S.Biagio della Pagnotta,1227.95583169563
Oratorio del Caravita,S.Bibiana,2396.16856014487
Oratorio del Caravita,S.Bonaventura dei Lucchesi,313.312191260963
Oratorio del Caravita,S.Brigida,930.193568717687
Oratorio del Caravita,S.Calisto,1416.60359458285
Oratorio del Caravita,San Carlo alle Quattro Fontane,882.23177873966
Oratorio del Caravita,S.Carlo al Corso,726.698145471921
Oratorio del Caravita,S.Carlo ai Catinari,708.000651089821
Oratorio del Caravita,S.Caterina dei Funari,593.51127586459
San Carlo alle Quattro Fontane,S.Agata dei Goti,602.848595931653
San Carlo alle Quattro Fontane,S.Agata in Trastevere,1965.19837338403
San Carlo alle Quattro Fontane,S.Agnese,3312.05853621029
San Carlo alle Quattro Fontane,S.Agnese,1549.47863654317
San Carlo alle Quattro Fontane,Confraternita degli Agonizzanti,1609.70093466079
San Carlo alle Quattro Fontane,S.Agostino,1374.22387442136
San Carlo alle Quattro Fontane,S.Alessio,2231.24470302445
San Carlo alle Quattro Fontane,S.Alfonso dei Liguori,1041.25783909815
San Carlo alle Quattro Fontane,S.Ambrogio della Massima,1410.97490416172
San Carlo alle Quattro Fontane,S.Anastasia,1613.75529625973
San Carlo alle Quattro Fontane,S.Andrea delle Fratte,614.207725580502
San Carlo alle Quattro Fontane,S.Andrea della Via Flaminia,2661.08926718101
San Carlo alle Quattro Fontane,S.Andrea del Noviziato dei Gesuiti,168.584087452848
San Carlo alle Quattro Fontane,S.Andrea della Valle,1508.40932297754
San Carlo alle Quattro Fontane,S.Andrea dei Vascellari,1854.19504647622
San Carlo alle Quattro Fontane,S.Angelo in Pescheria,1423.57798247136
San Carlo alle Quattro Fontane,S.Aniceto,1469.73298736372
San Carlo alle Quattro Fontane,S.Anna,1552.71195944767
San Carlo alle Quattro Fontane,S.Anna dei Palafrenieri,2777.15502320899
San Carlo alle Quattro Fontane,S.Anna alle Quattro Fontane,22.0803579680839
San Carlo alle Quattro Fontane,SS.Annunziata,1263.42328789648
San Carlo alle Quattro Fontane,S.Anselmo,2419.03323444532
San Carlo alle Quattro Fontane,S.Antonio Abate,955.872109165289
San Carlo alle Quattro Fontane,S.Antonio,1814.0683151136
San Carlo alle Quattro Fontane,S.Antonio dei Portoghesi,1355.53126493667
San Carlo alle Quattro Fontane,S.Apollinare,1422.75139988873
San Carlo alle Quattro Fontane,SS.Apostoli,726.608677838854
San Carlo alle Quattro Fontane,S.Atanasio,1166.47766996964
San Carlo alle Quattro Fontane,S.Balbina,2354.63032445289
San Carlo alle Quattro Fontane,Bambino Gesù,598.312769509174
San Carlo alle Quattro Fontane,SS.Barbara e Tommaso,1611.43048614353
San Carlo alle Quattro Fontane,S.Bartolomeo dei Bergamaschi,907.119049551946
San Carlo alle Quattro Fontane,S.Bartolomeo all’Isola,1639.79595052589
San Carlo alle Quattro Fontane,S.Basilio,358.900982907176
San Carlo alle Quattro Fontane,S.Benedetto in Piscinula,1837.50750558008
San Carlo alle Quattro Fontane,S.Benedetto e S.Scolastica dei Norcini,1320.13009322095
